Id,Predicted
0,1.0619292e-05
1,0.0013461502
2,1.9851534e-05
3,4.9949134e-10
4,5.6374954e-09
5,0.022153337
6,2.2015332e-07
7,2.7102153e-08
8,0.020513067
9,0.99869174
10,0.97408324
11,5.8641126e-05
12,4.8811817e-05
13,0.42336848
14,0.00022378837
15,0.009365822
16,0.02092069
17,0.00064155366
18,0.99999976
19,0.00347011
20,4.193445e-05
21,7.277844e-05
22,0.0318374
23,0.008484769
24,1.8804219e-08
25,0.9963612
26,5.993922e-09
27,7.840173e-06
28,0.0006390285
29,7.451655e-06
30,8.2135635e-08
31,0.079270504
32,4.98939e-06
33,0.00076087326
34,0.9920059
35,1.3633417e-06
36,0.0020019761
37,1.2060458e-06
38,0.0077888453
39,2.1089247e-06
40,0.120687924
41,0.999956
42,8.28115e-10
43,3.5876732e-07
44,0.0031745986
45,0.0011930378
46,0.0012128542
47,2.0245525e-06
48,0.0068601347
49,0.00048593638
50,4.1105515e-05
51,0.0020247754
52,8.7894057e-07
53,0.13701954
54,0.00029049994
55,0.057403
56,0.030851679
57,3.1733234e-05
58,1.7082456e-08
59,0.00022729722
60,0.003739026
61,0.9992623
62,1.7009926e-07
63,1.1441358e-05
64,1.35253515e-08
65,4.496721e-09
66,2.7591668e-07
67,0.018932177
68,0.34227225
69,0.9651667
70,0.54918367
71,5.671012e-06
72,0.01645367
73,7.314218e-05
74,1.7545624e-05
75,0.042729296
76,0.04455276
77,1.49939015e-05
78,0.0012493803
79,9.365421e-06
80,4.26716e-07
81,8.975925e-05
82,5.335652e-09
83,0.024188386
84,1.2609532e-05
85,0.9314926
86,0.0011060175
87,0.0015984549
88,0.0002082374
89,3.2201373e-07
90,4.7758576e-06
91,0.00036682485
92,0.006612674
93,0.00595402
94,0.0007755828
95,1.5659298e-09
96,0.00038974133
97,2.4285734e-08
98,1.379488e-05
99,3.2949963e-06
100,0.00086022454
101,2.1966749e-05
102,4.2468688e-08
103,1.1780452e-05
104,1.1850134e-07
105,1.5620041e-06
106,1.1718399e-05
107,0.0093920315
108,3.14551e-07
109,1.7325759e-07
110,2.4619783e-05
111,5.03082e-05
112,0.12753569
113,2.7997e-07
114,0.009518803
115,0.004437673
116,3.3439749e-09
117,7.2543e-05
118,1.0917155e-05
119,4.5747772e-10
120,2.2150316e-06
121,6.7544477e-09
122,8.200507e-07
123,3.272991e-05
124,1.2446237e-05
125,0.0069219866
126,1.4148966e-07
127,0.00010573231
128,1.2342655e-07
129,4.519959e-06
130,5.6487897e-06
131,0.3246594
132,0.999967
133,1.1901025e-06
134,0.00045101088
135,8.57137e-08
136,2.0218193e-05
137,0.0011829169
138,1.8590961e-06
139,1.3796688e-06
140,5.8711685e-05
141,0.053159855
142,0.00014450355
143,0.0021472708
144,0.000102159574
145,0.0019574454
146,1.8608932e-07
147,0.00089159474
148,0.9999927
149,0.00016260409
150,0.004535604
151,7.713662e-07
152,0.008429856
153,1.4064864e-08
154,0.00017107085
155,0.00060439826
156,8.397329e-09
157,0.00027565178
158,0.48470718
159,0.00010540182
160,6.1470536e-07
161,0.00025391782
162,3.3207121e-09
163,5.0064835e-05
164,5.0361444e-07
165,0.06235968
166,0.009095405
167,7.9784084e-05
168,1.0500546e-06
169,0.99998176
170,6.335613e-05
171,1.6685108e-07
172,5.1422167e-10
173,0.00013019584
174,8.922976e-07
175,5.617773e-05
176,4.5749794e-06
177,0.057909686
178,0.9999933
179,5.590609e-07
180,2.7517926e-08
181,0.0001997798
182,1.8352182e-05
183,5.9781207e-09
184,0.76745963
185,9.70744e-06
186,3.2310716e-06
187,0.3740143
188,0.0032294255
189,3.3354238e-05
190,1.7165535e-06
191,0.0002190336
192,1.9155068e-06
193,0.9241079
194,0.00033136326
195,6.0930244e-05
196,1.9599713e-07
197,0.00010314579
198,0.019179676
199,2.8310298e-05
200,0.109980226
201,5.278295e-06
202,0.00010361839
203,0.0010138361
204,1.5145451e-08
205,1.9209235e-06
206,1.592591e-08
207,1.3647744e-08
208,1.3312216e-14
209,2.187124e-05
210,0.000112728776
211,7.768228e-05
212,6.0051487e-05
213,7.3695423e-06
214,0.9999958
215,0.00011588894
216,2.0029693e-09
217,0.0010014505
218,0.92617786
219,0.0012114635
220,0.010464834
221,0.003231294
222,9.738865e-12
223,0.0015804191
224,0.9872291
225,9.066076e-06
226,0.00030293874
227,0.9999474
228,0.00018519607
229,0.00021714944
230,0.027495824
231,0.019375231
232,7.2002507e-07
233,6.900225e-09
234,3.5218716e-05
235,1.1962268e-05
236,2.7603552e-05
237,0.0009374593
238,0.9949767
239,0.07442407
240,0.07532908
241,0.0001885742
242,0.076674215
243,1.3872915e-05
244,0.00031780708
245,0.99452704
246,4.4045038e-07
247,6.595559e-05
248,0.0007411502
249,0.0016549109
250,0.999998
251,2.7763528e-07
252,2.3269902e-08
