Id,Predicted
0,0.03333333333333333
1,0.12666666666666668
2,0.06666666666666667
3,0.03333333333333333
4,0.03333333333333333
5,0.09333333333333334
6,0.12
7,0.0
8,0.19333333333333333
9,0.3933333333333333
10,0.5933333333333334
11,0.1
12,0.07333333333333333
13,0.38
14,0.03333333333333333
15,0.06
16,0.12666666666666668
17,0.05333333333333334
18,0.8333333333333334
19,0.16
20,0.04
21,0.02
22,0.5066666666666667
23,0.08
24,0.09333333333333334
25,0.5533333333333333
26,0.0
27,0.0
28,0.02666666666666667
29,0.06666666666666667
30,0.013333333333333334
31,0.2
32,0.03333333333333333
33,0.06
34,0.7533333333333333
35,0.04
36,0.24666666666666667
37,0.0
38,0.08
39,0.06
40,0.18666666666666668
41,0.7733333333333333
42,0.02666666666666667
43,0.013333333333333334
44,0.05333333333333334
45,0.05333333333333334
46,0.03333333333333333
47,0.04
48,0.03333333333333333
49,0.006666666666666667
50,0.16
51,0.013333333333333334
52,0.15333333333333332
53,0.12666666666666668
54,0.02
55,0.30666666666666664
56,0.5
57,0.10666666666666667
58,0.02
59,0.02666666666666667
60,0.1
61,0.49333333333333335
62,0.03333333333333333
63,0.07333333333333333
64,0.06
65,0.04666666666666667
66,0.006666666666666667
67,0.06666666666666667
68,0.5533333333333333
69,0.02666666666666667
70,0.3933333333333333
71,0.006666666666666667
72,0.30666666666666664
73,0.08
74,0.04666666666666667
75,0.2
76,0.02
77,0.17333333333333334
78,0.0
79,0.04
80,0.09333333333333334
81,0.06
82,0.18
83,0.18
84,0.08
85,0.5
86,0.22666666666666666
87,0.1
88,0.1
89,0.013333333333333334
90,0.013333333333333334
91,0.02
92,0.06666666666666667
93,0.006666666666666667
94,0.07333333333333333
95,0.06
96,0.06666666666666667
97,0.006666666666666667
98,0.02
99,0.08
100,0.2866666666666667
101,0.0
102,0.0
103,0.04666666666666667
104,0.06666666666666667
105,0.07333333333333333
106,0.08666666666666667
107,0.19333333333333333
108,0.04
109,0.06666666666666667
110,0.13333333333333333
111,0.06
112,0.29333333333333333
113,0.05333333333333334
114,0.0
115,0.1
116,0.02666666666666667
117,0.16
118,0.04
119,0.006666666666666667
120,0.013333333333333334
121,0.03333333333333333
122,0.013333333333333334
123,0.013333333333333334
124,0.04
125,0.06
126,0.0
127,0.0
128,0.0
129,0.05333333333333334
130,0.07333333333333333
131,0.26666666666666666
132,0.72
133,0.013333333333333334
134,0.02666666666666667
135,0.006666666666666667
136,0.06
137,0.08
138,0.02666666666666667
139,0.0
140,0.04
141,0.16
142,0.04666666666666667
143,0.08
144,0.006666666666666667
145,0.08
146,0.03333333333333333
147,0.03333333333333333
148,0.8266666666666667
149,0.02666666666666667
150,0.09333333333333334
151,0.09333333333333334
152,0.38
153,0.013333333333333334
154,0.04
155,0.10666666666666667
156,0.02
157,0.2733333333333333
158,0.18
159,0.04
160,0.05333333333333334
161,0.06
162,0.0
163,0.04
164,0.02
165,0.2733333333333333
166,0.14
167,0.013333333333333334
168,0.03333333333333333
169,0.76
170,0.0
