Id,Predicted
0,0.0
1,0.14666666666666667
2,0.006666666666666667
3,0.013333333333333334
4,0.013333333333333334
5,0.16
6,0.11333333333333333
7,0.0
8,0.16
9,0.5066666666666667
10,0.5666666666666667
11,0.006666666666666667
12,0.006666666666666667
13,0.18666666666666668
14,0.05333333333333334
15,0.05333333333333334
16,0.02
17,0.0
18,0.76
19,0.04
20,0.02
21,0.04666666666666667
22,0.21333333333333335
23,0.02666666666666667
24,0.02
25,0.4866666666666667
26,0.0
27,0.02666666666666667
28,0.0
29,0.08
30,0.0
31,0.25333333333333335
32,0.013333333333333334
33,0.05333333333333334
34,0.6533333333333333
35,0.02666666666666667
36,0.13777777777777778
37,0.0
38,0.04
39,0.04666666666666667
40,0.14666666666666667
41,0.8533333333333334
42,0.006666666666666667
43,0.0
44,0.02
45,0.04
46,0.013333333333333334
47,0.013333333333333334
48,0.02666666666666667
49,0.04
50,0.15333333333333332
51,0.006666666666666667
52,0.06
53,0.02
54,0.03333333333333333
55,0.25333333333333335
56,0.12
57,0.08666666666666667
58,0.0
59,0.02
60,0.04666666666666667
61,0.4866666666666667
62,0.02
63,0.06666666666666667
64,0.02666666666666667
65,0.06666666666666667
66,0.0
67,0.06
68,0.18666666666666668
69,0.06666666666666667
70,0.22666666666666666
71,0.006666666666666667
72,0.20666666666666667
73,0.12
74,0.05333333333333334
75,0.23333333333333334
76,0.02
77,0.04
78,0.0
79,0.02666666666666667
80,0.06
81,0.04
82,0.13333333333333333
83,0.14
84,0.02666666666666667
85,0.5133333333333333
86,0.12
87,0.07333333333333333
88,0.09333333333333334
89,0.006666666666666667
90,0.006666666666666667
91,0.0
92,0.02
93,0.0
94,0.02
95,0.02666666666666667
96,0.05333333333333334
97,0.0
98,0.0
99,0.08
100,0.19333333333333333
101,0.006666666666666667
102,0.0
103,0.013333333333333334
104,0.02
105,0.07333333333333333
106,0.05333333333333334
107,0.12
108,0.02666666666666667
109,0.02
110,0.11333333333333333
111,0.05333333333333334
112,0.08666666666666667
113,0.02
114,0.013333333333333334
115,0.04666666666666667
116,0.006666666666666667
117,0.15333333333333332
118,0.02
119,0.006666666666666667
120,0.04
121,0.02
122,0.006666666666666667
123,0.02
124,0.0
125,0.08
126,0.0
127,0.013333333333333334
128,0.0
129,0.013333333333333334
130,0.03333333333333333
131,0.16
132,0.6933333333333334
133,0.006666666666666667
134,0.006666666666666667
135,0.02666666666666667
136,0.04
137,0.05333333333333334
138,0.006666666666666667
139,0.0
140,0.04666666666666667
141,0.1
142,0.06
143,0.06
144,0.04
145,0.08
146,0.0
147,0.0
148,0.7266666666666667
149,0.02
150,0.06666666666666667
151,0.05333333333333334
152,0.21333333333333335
153,0.02666666666666667
154,0.006666666666666667
155,0.06666666666666667
156,0.02
157,0.08
158,0.14
159,0.03333333333333333
160,0.0
161,0.06
162,0.0
163,0.03333333333333333
164,0.04
165,0.2
166,0.03333333333333333
167,0.006666666666666667
168,0.013333333333333334
169,0.7933333333333333
170,0.0
171,0.013333333333333334
