Id,Predicted
0,9.293687e-08
1,0.0003580804
2,7.6263573e-06
3,5.8666423e-13
4,2.1074772e-10
5,0.0046872874
6,3.4562838e-08
7,3.0499634e-11
8,0.09177973
9,0.9999442
10,0.99685776
11,2.6734026e-05
12,8.025056e-06
13,0.41650352
14,0.00010095516
15,0.0007295051
16,0.0030275933
17,1.4920471e-05
18,1.0
19,7.4994855e-06
20,6.0983915e-08
21,1.1097558e-05
22,0.036066182
23,5.471713e-06
24,3.1520029e-09
25,0.98886824
26,4.0563265e-12
27,7.646689e-08
28,9.865642e-06
29,2.7038754e-05
30,8.273935e-10
31,0.122068785
32,7.484369e-09
33,0.00035748418
34,0.9996137
35,1.4685137e-11
36,5.1050087e-05
37,1.0089642e-06
38,0.0027155213
39,1.0591398e-07
40,0.059701886
41,0.9999864
42,2.4513442e-12
43,2.8159642e-08
44,0.00012698368
45,0.0014293554
46,0.0007087198
47,6.2810846e-06
48,0.00018450127
49,0.0002817102
50,2.5252642e-05
51,0.00017311261
52,4.5403414e-08
53,0.08532993
54,1.5153422e-05
55,0.00985054
56,0.009649848
57,8.54728e-07
58,9.663772e-13
59,2.71696e-07
60,0.00074840337
61,0.99985564
62,8.396199e-11
63,1.0491628e-08
64,3.410163e-09
65,1.7962944e-11
66,2.118966e-09
67,0.0073468415
68,0.1244184
69,0.91457486
70,0.3802262
71,3.276701e-07
72,0.006149555
73,9.6658596e-08
74,5.0832623e-06
75,0.00052200264
76,0.0025203703
77,1.0547309e-07
78,1.0735779e-06
79,2.7275986e-05
80,6.136687e-08
81,7.438793e-07
82,1.2884833e-11
83,0.007933834
84,1.8050819e-09
85,0.95531654
86,0.0005826123
87,0.0002114712
88,0.00011784929
89,2.0198238e-08
90,4.48257e-06
91,0.0002550227
92,0.0006130257
93,3.596747e-05
94,6.691251e-05
95,8.168962e-11
96,4.2455165e-05
97,1.7786701e-09
98,3.279105e-07
99,9.413099e-10
100,3.2093998e-05
101,2.0630078e-07
102,3.4593015e-10
103,2.9578111e-06
104,2.107176e-10
105,2.7208888e-09
106,2.3117227e-06
107,1.4926078e-05
108,5.751489e-14
109,1.0515868e-08
110,2.9042118e-05
111,1.9714874e-07
112,0.019199084
113,4.383175e-08
114,0.0005396856
115,0.0004576816
116,7.260105e-13
117,3.241735e-05
118,3.5554968e-09
119,1.6485188e-09
120,8.897274e-08
121,1.4164437e-13
122,1.5495414e-09
123,3.1060001e-06
124,1.5352475e-08
125,0.0015745141
126,2.272392e-08
127,2.0956279e-05
128,1.4878801e-11
129,3.0992303e-10
130,3.322044e-08
131,0.13558759
132,0.9999999
133,9.404911e-11
134,0.0001082264
135,8.327969e-11
136,1.03281664e-07
137,5.521092e-05
138,3.7189803e-08
139,1.6669976e-08
140,3.751951e-06
141,0.006275898
142,0.00026582065
143,0.00020936262
144,4.169595e-05
145,5.7707864e-05
146,5.114213e-10
147,4.5641566e-05
148,1.0
149,8.381887e-09
150,0.00042602
151,1.1029546e-06
152,0.005127544
153,1.9648683e-10
154,0.000111574016
155,7.4814407e-06
156,2.35933e-11
157,3.7025846e-05
158,0.13552149
159,3.4037118e-08
160,3.9345498e-08
161,7.228549e-05
162,1.6167151e-11
163,0.00029554797
164,1.4413713e-11
165,0.009368153
166,0.0056526647
167,3.654992e-05
168,1.5260183e-07
169,0.99999833
170,1.4976369e-08
171,1.503335e-08
172,1.168895e-12
173,1.7701293e-06
174,6.032283e-07
175,1.0339837e-05
176,1.1398478e-07
177,0.012919932
178,0.99999964
179,1.7840848e-05
180,7.055399e-10
181,1.757007e-05
182,3.270757e-05
183,1.8379306e-12
184,0.90161633
185,3.1076886e-06
186,8.14761e-08
187,0.64153844
188,0.0007010742
189,5.4237494e-06
190,9.440192e-07
191,2.6829674e-05
192,1.0123776e-09
193,0.65163136
194,1.0559852e-05
195,3.0595737e-07
196,3.681496e-09
197,1.5427364e-06
198,0.004960079
199,2.539816e-07
200,0.0014405773
201,3.2120383e-06
202,1.2148832e-09
203,0.00031825065
204,1.3226768e-11
205,4.7939558e-08
206,1.1078619e-08
207,2.4302726e-09
208,1.7542661e-21
209,5.377714e-05
210,2.6414837e-05
211,1.2060706e-07
212,3.903249e-05
213,7.571624e-09
214,0.9999999
215,5.6939014e-05
216,8.504217e-11
217,0.00016679379
218,0.9970318
219,0.0020471057
220,0.0018940718
221,0.00013787625
222,1.57969e-13
223,1.9478515e-05
224,0.9937495
225,3.397495e-05
226,3.81451e-05
227,0.99999785
228,4.700807e-06
229,5.4102176e-05
230,0.0053189266
231,0.0033728948
232,1.1375944e-07
233,5.35742e-14
234,1.4392877e-05
235,1.6900617e-06
236,0.000109825545
237,3.4877282e-06
238,0.99999964
239,0.015238958
240,0.0014800682
241,0.000101317586
242,0.024291389
243,4.7284672e-07
244,0.00033801308
245,0.9998411
246,5.5598655e-12
247,2.5112753e-05
248,0.0010080078
249,0.00039501558
250,1.0
251,4.251332e-09
252,1.002918e-09
253,0.005353923
254,2.3521343e-06
255,4.0035786e-10
256,1.270408e-11
257,8.465485e-05
258,2.641816e-14
259,1.8017857e-10
260,0.011199354
261,0.029433835
262,5.310994e-11
263,3.7018538e-08
264,1.7870022e-08
265,3.3769542e-05
266,0.0016303321
267,7.667109e-05
268,4.0513276e-10
269,9.799104e-06
270,2.316165e-06
271,0.3872201
272,0.999841
273,0.9995322
274,2.5194936e-07
275,8.564481e-07
276,0.0005608695
277,2.8838933e-11
278,1.3953853e-10
279,0.00040639564
280,0.0019796113
281,7.762937e-14
282,1.395937e-07
283,0.9996828
284,0.0004610957
285,0.021859106
286,1.0154408e-09
287,0.039034322
288,1.4827255e-07
289,0.9991841
290,1.2636405e-06
291,5.1702506e-07
292,7.0332144e-06
293,1.98958e-11
294,3.2874016e-08
295,0.004907841
296,2.3670838e-10
297,0.0016144672
298,1.4312118e-07
299,9.758855e-08
300,8.563868e-05
301,6.980853e-07
302,3.4896395e-05
303,1.594309e-06
304,3.3484237e-06
305,2.217783e-09
306,0.000730265
307,0.9999999
308,1.6111889e-08
309,2.4347904e-14
310,8.3077075e-06
311,0.0004424548
312,3.1231517e-13
313,0.23022923
314,2.007857e-06
315,4.5184322e-07
316,0.99997795
317,0.000100443925
318,8.368029e-06
319,0.061829943
320,0.021998169
321,1.0376953e-12
322,0.00012511494
323,3.947462e-09
324,4.4802007e-08
325,1.3731827e-07
326,1.428759e-05
327,0.9999937
328,1.5269765e-05
